"review","sentiment"
"mi hijo lo tiene y siempre le ha llamado la atencion este juguete da mucho juego por varios motivos la caja en si para abrir y cerrar las tapas de los huevos cada uno tiene una forma distinta para encajar y aprender las formas el sonido que hacen aprender los colores ahora que es mas mayor los usa en su cocinita  es un juguete para varios años muy resistente que se lleva buenas caidas y esta como el primer dia y de precio es correctolo recomiendonos gusta tanto que hemos comprado mas para regalar","1"
"excelente nosotros usamos desde 1 año y va genial coge perfectamente en las manitos se encaja bien el huevo con la cascara al empujar los huevitos hacen ruido e incluso bebe puede hacerlo y la verdad es que en nuestro caso llamo muchisimo atencion y 2 meses despues sigue muy solicitado la caja la tenemos abierta ya que abrirla pueden adultos solo espero que con el tiempo ampliamos el uso aprendiendo coincidir los colores del huevo y cascara y la forma en el huevo con la forma en la caja cada uno tiene su sitio triangulo cuadrado estrellita etc simplemente ge-ni-al","1"
"mis hijos tienen 2 años y 8 meses respectivamente y a ambos les encanta este juguete cada uno lo disfruta a su manera mordiendolo usandolo en la cocinita encajando las tapas lo que me gusta es que es un producto de calidad de plastico resistente y bonito al presionar los pollitos de dentro de cada huevo hacen un pequeño ruido; habia leido que no sonaba mucho pero yo creo que suena bastante hay que tener en cuenta que no es algo que lleve pilas y un sistema de sonido sino que debe ser algun tipo de muelle mas que suficiente ademas cada huevo tiene diferentes formas geometricas en su base para encajar en su sitio correspondiente en la huevera; esta ofrece otro entretenimiento cuando el niño ya crece como mi hija mayor la unica pega es que la huevera se cierra con una pestañita que luego resulta dificil de abrir para un niño lo que quiza sea una ventaja cuando se quiere colocar el cuarto je en resumen un producto excelente que recomiendo encarecidamente es mejor de lo que yo pensaba cuando lo compre","1"
"a mis hijos les gustan mucho y se entretienen von ellos","1"
"se lo pusimos para reyes a mi niño de 2 años y le ha encantado le encanta jugar a abrir huevos sorpresa como el dice creo que es apropiado para los dos años porque ya distinguen los colores las emociones de las caritas de los pollitos y las figuras de las basees un juguete sencillo pero con muchas posibilidades para que usen la imaginacional hacer lacompra me sugeria comprar pilas pero no lleva pilas","1"
"en la pagina donde se anuncia se ve como el huevo morado emite unas notas musicales lo que da pie a pensar que emiten alguna melodia lo cierto es que cuando se aprieta emite una especie de piado que suena muy pocopor todo esto considero que la publicidad del articulo es cuando menos confusa sino engañosa","0"
"a mi hijo le encanto desde muy pequeñito al principio solo le gustaba volcar la huevera y verlos rodar despues ha ido aprendiendo a taparlos a encajarlos a hacer coincidir las formas y los colores hasta juega con las ellos en el baño y le encanta ver como cae el agua por el agujero del cascaron increible como algo tan sencillo le da tanto juego y durante tanto tiempo le ha dado tanto uso que los he usado como regalo para otros bebes","1"
"es un juguete bonito sencillo y duraderose lo compre a mi hija cuando tenia 1 año ahora con 5 sigue jugando con ellos mismo juguete pero diferente juego","1"
"es muy util para que aprendan los niños","1"
"mis niñas de 2 años les encanta suenan como los pollitos es ideal para regalar","1"
"nos ha gustado mucho parece de buena calidad tiene un tamaño adecuado para pequeñinesmi niño tiene 1 año y por ahora se entretiene abriendo y cerrando los cascarones mas adelante trabajaremos los colores y las formas ademassi presionas el pollito hace un sonido parecido al de los pollos no va a pilas es como un muelle que trae que hace ese sonido","1"
"al principio no le hacia mucho caso pero ahora que tiene 18 meses no se muy bien como ha aprendido a colocar cada huevo en su sitio cada huevo tiene una forma geometrica en la base que encaja con la caja y de repente mi hijo los coloca en su sitio fijandose en las formaseso sipara lo que mas los usa es para lanzarlos al suelo","1"
"a mi peque le encanta este juguete","1"
"no soy partidaria de los juguetes de plastico pero he de decir que este les encanta tiene tantas posibilidades que a los bebes les llama mucho la atencion  genial","1"
"juegoentretenido para los mas pequeños recomendable","0"
"a mi hijo le han encantado el cierre de la huevera es un poco complicado para un niño pequeño como el mio ya que es bastante duro pero por otro lado lo veo muy bien ya que asi no tiene la posibilidad de abrirse por accidente los huevos tiene un tamaño estupendo para sus manos pequeñas y los colores de los pollitos son muy vivos y llamativos","1"
"perfecto para desarrollar destreza e imaginacion aprender los colores las formas geometricas muy recomendable mi hijo disfruta muchisimo con el","1"
"para un niñ@ de 15 meses esta genial no es gran cosa el juguete pero les gusta el hecho de abrir los huevos y luego volverlos a cerrar cuando los sacas de la huevera tienen unas formas encajaba para guardar cada uno en su lugar por ese precio los volveria a comprar lo unico es q algunos de los huevos no suenan mucho y se quedan como encajados pero eso a un bebe de 15 meses le da igual","1"
"comprado para regalar a un bebe de poco menos de un año y tan pronto lo vio no lo solto muy entretenido y sobre todo muy resistente a golpes y caidas le puede dar con la cuchara o incluso con la mano si todavia es muy pequeñorelacion calidad-precio genial","1"
"excelente relacion calidad-precio llegaron puntualmente y en perfecto estado colores muy vistosos y diferentes modalidades de juego recomendable","1"
"set de huevos con colores formas y caras que representan las emocionesviene en una huevera de plastico para transporte perfecto para llevar de un sitio a otrotodos los huevos encajan a la perfeccion con sus formas la cascara se quita revelando colores y caras e incluyen un muelle interno en todos ellos para hacer algo de ruido y movimientoideal para niños a partir de 6 meses aunque se aprovecha todo el potencial desde el año y mediomuy recomendable","1"
"le gusta mucho le encanta quitar las cascaras y aporrear lo pollitos para que suenen  material resistente y sin filos lo que hace que sea seguro","1"
"al peque le ha gustado mucho","1"
"compre los huevos para mi sobrino de 2 años y fue un acierto total le encanta jugar con ellos se los lleva con el donde quiera que va le entretiene muchisimo y no parece que se aburra de ellos aprendio a decir y a identificar los colores con los huevos sin duda los recomiendo","1"
"ludico y educativo se pueden trabajar las formas colores emociones…","1"
"se los compre cuando tenian un año y le hicieron mucha gracia lo bueno que es un juguete que sigue jugando y jugando y no se cansa lo pero que tengo huevos rotos todo eldia por el suelo","1"
"me ha llegado a tiempoes muy bonito alegre y educativo","1"
"                    no se ha podido cargar el contenido multimedia                 encantados con el juguete en la base llevan distintas formas para encajar en la hueverera ademas se les quita la parte superior del cascaron y hacen ruidito como de pollitos se pasan el dia jugando con ellos","1"
"el juguete me encanta pero lo han enviado sin caja de embalaje todas las pegatinas del transporte sobre la caja original del juguete y las esquinas golpeadas era para hacer un regalo y la caja ha quedado totalmente estropeada nunca antes me habia pasado con los pedidos de amazon una pena","1"
"los niños lo empezaron a utilizar a los 12 meses y a los 3 años y medio siguen jugando con el","1"
"bonito y le gusta mucho a la pequeña de 11 mesesa mi me gusta que no tenga pilas y que el leve sonidito sea apretando el huevoeso si con el lio de los regalos de navidad pisamos una de las cascaras y se rompio dejando un filo peligroso sin embargo creo que son resistentes pero que fue mala suerte al pisarlo un adulto con fuerzasi se pudiera pedir un repuesto estaria muy agradecido pero al venderlo amazon no se como contactar con el vendedor para preguntarlo por eso le pongo una estrella menos","1"
"juguete muy completo para los mas pequeños juegan muchisimo sobre todo mete y saca los huevos y le encanta cuando hacen ruidos muy flojo solo pian y lo mas divertido es abrir los huevos y los encajar cada uno en su forma geometrica correspondientesi te sirve mi comentario dale al boton de util debajo","1"
"compre el juguete para regalar a un niño de 10 meses porque lei buenas reseñas y me parecio algo educativo el juguete en si es sencillo una huevera con seis huevos de plastico con caras graciosas dibujadas en la cascara exterior y pollitos en el interior que al apretarlos sonara un pio-pio simpatico no usa pilas asi que genial ademas cada huevo tiene en su base una forma geometrica que solo encaja en su respectiva posicion de la huevera por lo que el niño podra aprender y jugar es un juguete recomendable","1"
"mi pequeña esta encantada con su media docena de huevosahora mismo es muy peque aun para sacarle todo el potencial al juguete para aprender que hay objetos dentro de otros colores formascaras","1"
"es la segunda vez que lo compro la primera para mi hija y en esta ultima ocasion para regalar son 6 huevos cada uno se compone de tres partes tapa  que tiene una carita diferente cada uno  cuerpo  cada uno es de un color y al hacer presion sobre el hace un pequeño ruido  y base  que cada uno tiene una forma geometrica y por tanto ocupan un lugar concreto dentro de la cajita en la que vienen","1"
"la calidad  y el acabado de los materiales es buena y resistente cada huevo tiene un color y una expresion diferente por fuera y por debajo hace un ligero ruidito si se aprietan las cabecitas hacia abajo por la parte del reves del huevo tienen formas que encajan con las de la huevera tiene un tamaño muy bueno para llevarlo fuera de casa tambien y les resulta muy entretenido quitar y poner las cascaras sacarlos meterlos etc si tuviera que decir algo a mejorar seria que cada huevo podria hacer un ruidito diferente no todos el mismo sonido a muelle y que las expresiones de los huevos por fuera en las cascaras puede no distinguirse muy bien al ser el fondo blanco y los colores suaves no es tan nitido como en la foto lo recomiendo para niños de 12 meses y mas","1"
"es un juguete muy completo muy original util  que llama mucho la atencion del pequeño y facil de manejar  desde los 6 meses   una forma divertida en las primeras etapas de trabajar su atencion y motricidad para acompañarle a lo largo de todo su desarrollo para acabar como un divertido  juego de encajables que fomentara la destreza y el desarrollo mental","1"
